scenario,seed,allocator,task_completion_rate,mean_completion_time,system_throughput,mean_amv_availability,fault_impact_score,deadlock_frequency,mean_packet_loss_rate,energy_efficiency,convergence_rate,connectivity_maintenance,physics_impact_on_faults,thermocline_crossing_penalty,congestion_drop_rate,stalled_amv_timesteps,mean_task_delay,max_task_delay,never_completed_tasks
comm_blackout,888,auction,1.0,99.8,0.03,0.5388471407991167,0.4159468438538206,0.0,0.6955887714181553,12.964383830922518,1.5694444444444444,0.4318936877076412,-0.8917116910643772,0.4115931461903026,0.05614290922347794,0,63.8,174.0,0
comm_blackout,9999,auction,0.6666666666666666,166.2,0.02,0.3864138537994127,0.4244,0.4,0.49967637540453075,28.00879218461289,1.8272727272727274,0.698,-0.6785396535274341,0.2726537216828479,0.10097087378640776,0,37.8,128.0,5
comm_blackout,10,auction,0.6666666666666666,255.0,0.02,0.36691809815051385,0.5168,0.4,0.4830377131048734,31.034587666896897,2.0,0.558,0.32753413829168404,0.39641811606681593,0.1150335801618736,0,35.266666666666666,84.0,5
comm_blackout,20,auction,0.7333333333333333,116.54545454545455,0.022,0.41073048364025555,0.5052,0.0,0.48314606741573035,29.141350243994278,1.6434108527131783,0.698,0.6463573034765575,0.47725179591084915,0.08141462516117148,0,51.53333333333333,162.0,4
comm_blackout,30,auction,0.6,130.77777777777777,0.018,0.4647515480679056,0.354,0.0,0.4982192322912545,32.486802719550624,1.6929824561403508,0.48,0.21508655589092068,0.2744360902255639,0.08112386228729719,0,49.6,123.0,6
comm_blackout,40,auction,0.8666666666666667,122.46153846153847,0.026,0.39815020563565745,0.4656,0.4,0.4462401795735129,25.19274306462624,1.575221238938053,0.698,0.7199375836677298,0.3362514029180696,0.06397306397306397,0,63.333333333333336,126.0,2
comm_blackout,50,auction,0.9333333333333333,174.5,0.028,0.45194031698687887,0.4524,0.8,0.4302063789868668,20.891710899929794,1.4152542372881356,0.54,0.7373187521825156,0.5275797373358349,0.04221388367729831,0,47.6,119.0,1
comm_blackout,60,auction,0.9333333333333333,127.28571428571429,0.028,0.40433003082677715,0.4328,0.0,0.42273497036409824,20.463334720980754,1.3360655737704918,0.6,-0.6425983074988149,0.24153259949195596,0.0563082133784928,0,41.333333333333336,101.0,1
comm_blackout,70,auction,0.8,167.91666666666666,0.024,0.477014286617142,0.4612,0.2,0.5068119891008175,28.18213925394313,1.608,0.68,0.33351103995495396,0.26372129233164654,0.08836123005060335,0,49.733333333333334,130.0,3
comm_blackout,80,auction,0.6,135.22222222222223,0.018,0.39397100232592613,0.4412,0.0,0.5833707865168539,31.653912288508973,2.0714285714285716,0.5,0.5243989964925881,0.4847191011235955,0.1047191011235955,0,34.46666666666667,105.0,6
comm_blackout,90,auction,1.0,128.13333333333333,0.03,0.5502593781518764,0.4258064516129032,0.0,0.5313472654513117,13.77135440356584,1.3170731707317074,0.5571847507331378,-0.019987332909682774,0.34948866162738995,0.035126722987994664,0,69.53333333333333,187.0,0
comm_blackout,1000,auction,0.6666666666666666,153.4,0.02,0.34873701253180295,0.452,0.0,0.45248107653490327,33.199582259125464,1.9734513274336283,0.698,-0.5853004673661988,0.12312867956265769,0.11740958788898234,0,31.4,138.0,5
mass_fault,42,auction,0.6,130.66666666666666,0.018,0.30982079690675207,0.6932,2.6,0.30391043323056954,42.05673189449554,1.9256756756756757,0.922,-0.5256921205949322,0.27648872302450106,0.07058250851857861,0,40.6,142.0,6
